-1	+1	0.8090167766614191
+1	-1	0.7003345711279827
+1	+1	0.8934079362719148
+1	-1	0.5888134147222777
-1	+1	0.6841139569492246
-1	-1	0.8916877017979264
+1	+1	0.6436652826341255
-1	+1	0.6283518605091021
+1	+1	0.9917435322789024
+1	+1	0.9254167173395523
-1	+1	0.9462290832071746
-1	-1	0.7491239000908845
+1	+1	0.70036426677922
+1	-1	0.6698838324277363
+1	+1	0.8265049193739795
+1	-1	0.5087894614345634
+1	+1	0.9944368331664111
+1	-1	0.5459049674974297
-1	-1	0.8428968913937256
-1	+1	0.5473500565097336
+1	-1	0.8650942719963308
-1	-1	0.8907255601242963
-1	-1	0.7618899912593962
+1	-1	0.5808372896774795
-1	-1	0.9997455216739214
-1	-1	0.562141800997559
-1	-1	0.625371719214024
-1	-1	0.9898976539701742
-1	-1	0.991853968474371
+1	+1	0.9752559616269073
+1	+1	0.5851892221424987
-1	-1	0.853236453692157
+1	+1	0.810206140563278
+1	+1	0.7197060531046572
-1	-1	0.5613167063203883
-1	-1	0.9682296246993742
-1	+1	0.6800780294232266
+1	+1	0.9274561301305418
-1	-1	0.7308335849206601
-1	+1	0.6458693684644473
-1	-1	0.9943880744675361
+1	+1	0.868654363497504
+1	-1	0.9015257390768512
+1	-1	0.5219816679349447
+1	+1	0.5542105090601573
+1	-1	0.6431468900310988
-1	-1	0.9473744757481235
+1	+1	0.9851082636134745
-1	-1	0.5939212033338468
-1	-1	0.6652202504331819
+1	+1	0.6238777538329309
+1	-1	0.7723290934075797
-1	+1	0.9348969486259588
-1	-1	0.5000650918397602
-1	-1	0.8520236186950829
-1	-1	0.9822552570466437
+1	-1	0.5242697490225403
+1	+1	0.9634554595955944
+1	+1	0.978423396786188
-1	-1	0.9997089469661415
-1	-1	0.9123798905243254
+1	+1	0.6274964981488952
-1	+1	0.8779590039746658
+1	+1	0.9504897472609286
-1	-1	0.6736734144562615
-1	-1	0.9895139250384059
+1	+1	0.9418737054001785
+1	+1	0.7988178229250371
+1	+1	0.9911209194493052
+1	+1	0.9639111703218586
-1	-1	0.6024090196527128
-1	-1	0.9948052492137118
+1	+1	0.6067647869803098
+1	+1	0.5414702623803127
+1	+1	0.9252656047543244
+1	+1	0.5794230842423592
+1	+1	0.8400921339206828
+1	-1	0.6542175125527603
-1	+1	0.5171665147681471
+1	-1	0.572661703544507
+1	+1	0.7945674849948614
-1	-1	0.7601986091334654
+1	-1	0.9029924903365737
-1	-1	0.9908262209477409
+1	-1	0.9025972365805196
+1	-1	0.5880199641070559
+1	-1	0.7695817475455102
-1	-1	0.9861143560560526
+1	-1	0.5539853580851779
+1	+1	0.7724062437276823
-1	-1	0.8917370293533933
-1	+1	0.8523087499284918
+1	+1	0.7154102213497462
-1	-1	0.9063382716647217
+1	+1	0.999999216173413
-1	+1	0.6148525923559005
+1	+1	0.9888307639587477
-1	-1	0.9818734635324873
-1	-1	0.589341438128552
+1	-1	0.7693168536408248
-1	-1	0.8937059252948233
-1	-1	0.9473060305241083
-1	-1	0.7959836898923056
-1	-1	0.6173772044219505
-1	+1	0.9746368760223003
-1	-1	0.5624627111905709
-1	+1	0.9982553423244223
+1	+1	0.9546069336950757
-1	-1	0.521415278974376
-1	-1	0.9236101328686309
+1	+1	0.7151544645936743
-1	-1	0.6115508650112009
+1	+1	0.6345529244892066
-1	-1	0.8370298922920122
+1	+1	0.8551181939990189
-1	-1	0.850563334178146
-1	+1	0.9292170275458272
-1	-1	0.9988536151861261
-1	-1	0.7429043660843864
+1	+1	0.5636497043383919
-1	-1	0.8955384094512777
+1	-1	0.743013425852864
-1	-1	0.598669296367807
+1	+1	0.6421993364476213
+1	+1	0.9132297212046661
+1	-1	0.9393357080082291
-1	+1	0.8188322307077746
-1	-1	0.9999969319396702
-1	+1	0.9503479520297171
-1	-1	0.7922643712195334
+1	+1	0.9827405666703304
+1	+1	0.7763481968084325
+1	+1	0.8215161561947333
+1	+1	0.8353873646325627
-1	-1	0.7857963760534453
+1	+1	0.6640565602615852
+1	+1	0.9065564038591813
+1	+1	0.8585935314743964
+1	+1	0.5732299598141153
-1	+1	0.5477084325088998
+1	+1	0.9803641455300305
+1	+1	0.863482875171388
+1	+1	0.9676671593941497
+1	+1	0.8801572548633846
+1	+1	0.715338170618353
+1	+1	0.9704307662345226
-1	-1	0.970709458669081
-1	+1	0.7676624362903302
+1	+1	0.9730362884465836
+1	-1	0.7356102344869426
-1	-1	0.8359501501656595
-1	-1	0.9787784648472064
+1	+1	0.7936190848740511
-1	-1	0.9246937915683225
-1	-1	0.7236291773841983
-1	+1	0.760547666115699
-1	+1	0.5464008875222937
+1	+1	0.5612544149317786
-1	+1	0.5808662328630472
-1	-1	0.8062072452733643
+1	+1	0.9991006917353816
+1	+1	0.519540655068715
-1	-1	0.9963056178290942
+1	+1	0.846971758288265
-1	-1	0.6897470649791628
-1	+1	0.5198244312736181
-1	+1	0.6960435193612282
-1	-1	0.8992641275781353
+1	-1	0.594153210284881
-1	-1	0.7914349703605363
+1	+1	0.5057004915741974
-1	-1	0.7190327125611122
+1	+1	0.5257636891870237
+1	-1	0.8240490282878955
+1	-1	0.9618982833969977
-1	-1	0.8590258169106573
-1	-1	0.6725225521559067
+1	+1	0.7381836847955121
+1	+1	0.990895269153105
-1	-1	0.7163042499106507
-1	-1	0.9501864108622041
+1	+1	0.93614078362688
-1	-1	0.8814765505606809
+1	-1	0.958469928648995
-1	-1	0.6800433243464206
+1	+1	0.9166991211916716
+1	+1	0.8481613077116231
-1	-1	0.7029413836222759
-1	-1	0.813492745352532
-1	-1	0.9864342942661152
+1	-1	0.5907802298803841
+1	+1	0.6690234589316599
-1	-1	0.6476560499981632
-1	-1	0.9859564919580017
+1	+1	0.8993285510066491
+1	+1	0.8601067996552275
-1	-1	0.7769456308915554
-1	-1	0.7919088438442616
-1	+1	0.6232942752596936
+1	-1	0.7629708911783105
+1	-1	0.709980244771304
-1	+1	0.628459566681042
+1	+1	0.9798067943350078
-1	-1	0.8085244150040869
+1	+1	0.9704862826225784
+1	-1	0.6092880352375183
-1	-1	0.6745528061206516
+1	+1	0.8779361339170721
+1	-1	0.9631636305131019
+1	+1	0.5770521165585737
-1	-1	0.9476344991190558
-1	-1	0.8269036357838154
+1	-1	0.5506045882154905
+1	+1	0.521085973410306
+1	-1	0.5443526876309535
+1	+1	0.9654185816827803
-1	-1	0.9933819454431418
-1	-1	0.5946076845649821
-1	-1	0.9650088807494246
-1	-1	0.9577049753432929
-1	+1	0.6318331501366968
-1	-1	0.9888850048084203
-1	+1	0.7376860957192185
+1	+1	0.9677518209102784
+1	+1	0.631918623185566
-1	-1	0.9677748241694796
+1	+1	0.5557432169032916
-1	-1	0.5588857130319602
-1	+1	0.6500571440227814
-1	-1	0.9366788994460727
-1	-1	0.5882051291967116
+1	+1	0.8057849623943332
+1	+1	0.8468987320716455
+1	+1	0.8449892362457222
+1	+1	0.920134358709149
+1	-1	0.7601635303542671
+1	+1	0.8178117116277742
+1	+1	0.745747821949172
+1	-1	0.8409464279957177
+1	+1	0.6580242872082208
-1	-1	0.878448366072304
+1	+1	0.9726529031310543
-1	-1	0.9981547559532881
-1	-1	0.8639247333911074
+1	+1	0.9862541304142916
+1	+1	0.9145910528021826
+1	+1	0.7363650260650749
+1	+1	0.8799434807796731
-1	-1	0.6904427062670704
+1	+1	0.9923250482132423
-1	-1	0.743761841288861
-1	+1	0.9671100843620322
+1	+1	0.6973653241880845
+1	-1	0.8226495491339403
-1	-1	0.9747592232223994
+1	-1	0.5685471555036544
-1	-1	0.9386542896745494
+1	+1	0.9012926684438463
-1	-1	0.9474792301492083
+1	+1	0.9723215623322469
+1	+1	0.9195391026872163
+1	+1	0.5895836978829594
-1	-1	0.8730488066446069
-1	-1	0.7141944968389142
-1	-1	0.8738625704739023
-1	+1	0.7575899517596967
+1	+1	0.9608406431253411
+1	+1	0.6883774878297749
+1	+1	0.7288239182811306
-1	+1	0.6289772673925667
-1	-1	0.8054004848705599
+1	+1	0.9057512584020887
-1	+1	0.9743659145500999
+1	-1	0.6477735655819257
-1	-1	0.8904766574496347
-1	-1	0.5823519156476262
+1	+1	0.9550545131762768
-1	+1	0.5926337416492925
+1	-1	0.7547275790732599
-1	-1	0.9914287876821037
+1	+1	0.9201611549387788
+1	+1	0.9997163851242205
-1	-1	0.5340257194617122
-1	-1	0.8349929752762715
+1	+1	0.8632678015259437
+1	+1	0.7930119301775419
+1	+1	0.9976981563144689
-1	-1	0.9966121225776018
-1	-1	0.8589242480191376
-1	-1	0.7141276590066385
+1	+1	0.7258147992139548
-1	-1	0.9933490366320358
-1	+1	0.541321923819972
+1	-1	0.7506892244400774
-1	+1	0.7798399160157691
-1	-1	0.9145704994393262
+1	+1	0.931930666948385
+1	+1	0.9598720576429047
-1	-1	0.6986627048453669
+1	+1	0.978718078728918
-1	-1	0.6557236363970715
-1	-1	0.5280046261353979
-1	-1	0.5549086713303988
+1	+1	0.84346752192686
-1	-1	0.6155680403213464
+1	+1	0.8027006812486389
-1	+1	0.8492114394001393
+1	+1	0.7564391251032484
-1	-1	0.8537828244621692
-1	+1	0.6808112982808793
-1	-1	0.7232554014601051
-1	+1	0.8526479580077424
+1	-1	0.8821363576104096
-1	-1	0.7188298360927319
-1	-1	0.9765999734104753
+1	+1	0.8955185546962567
-1	-1	0.9187750642782128
+1	+1	0.5114742848305882
+1	+1	0.7126553330499821
+1	-1	0.6288669970726966
-1	-1	0.5022960251845028
+1	-1	0.8674145403468138
